pheno	pheno_code	idp
BMI_Locke_2018	BMI_Locke_2018	IDP-25668
BMI_Locke_2018	BMI_Locke_2018	PC-3
BMI_Locke_2018	BMI_Locke_2018	PC-5
BMI_Locke_2018	BMI_Locke_2018	PC-6
EA_Lee_2018	EA_Lee_2018	IDP-25191
EA_Lee_2018	EA_Lee_2018	IDP-25212
EA_Lee_2018	EA_Lee_2018	IDP-25309
EA_Lee_2018	EA_Lee_2018	IDP-25440
EA_Lee_2018	EA_Lee_2018	IDP-25480
EA_Lee_2018	EA_Lee_2018	PC-6
EA_Lee_2018	EA_Lee_2018	PC-9
Intelligence_CTG	Intelligence_CTG	IDP-25156
Intelligence_CTG	Intelligence_CTG	IDP-25241
Intelligence_CTG	Intelligence_CTG	IDP-25299
Intelligence_CTG	Intelligence_CTG	IDP-25356
Intelligence_CTG	Intelligence_CTG	IDP-25440
Intelligence_CTG	Intelligence_CTG	IDP-25466
Intelligence_CTG	Intelligence_CTG	IDP-25530
Neuroticism_CTG	Neuroticism_CTG	IDP-25113
Neuroticism_CTG	Neuroticism_CTG	IDP-25117
Neuroticism_CTG	Neuroticism_CTG	IDP-25134
Neuroticism_CTG	Neuroticism_CTG	IDP-25195
Neuroticism_CTG	Neuroticism_CTG	IDP-25399
Neuroticism_CTG	Neuroticism_CTG	IDP-25490
Neuroticism_CTG	Neuroticism_CTG	IDP-25691
Neuroticism_CTG	Neuroticism_CTG	PC-8
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25142
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25151
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25238
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25343
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25372
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25407
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25434
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25435
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25543
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25678
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25687
SCZ_PGC_2020	SCZ_PGC_2020	PC-1
BMI_Locke_2018	BMI_Locke_2018	IDP-25056
BMI_Locke_2018	BMI_Locke_2018	IDP-25091
BMI_Locke_2018	BMI_Locke_2018	IDP-25099
BMI_Locke_2018	BMI_Locke_2018	IDP-25162
BMI_Locke_2018	BMI_Locke_2018	IDP-25184
BMI_Locke_2018	BMI_Locke_2018	IDP-25185
BMI_Locke_2018	BMI_Locke_2018	IDP-25196
BMI_Locke_2018	BMI_Locke_2018	IDP-25243
BMI_Locke_2018	BMI_Locke_2018	IDP-25277
BMI_Locke_2018	BMI_Locke_2018	IDP-25276
BMI_Locke_2018	BMI_Locke_2018	IDP-25318
BMI_Locke_2018	BMI_Locke_2018	IDP-25320
BMI_Locke_2018	BMI_Locke_2018	IDP-25359
BMI_Locke_2018	BMI_Locke_2018	IDP-25358
BMI_Locke_2018	BMI_Locke_2018	IDP-25360
BMI_Locke_2018	BMI_Locke_2018	IDP-25373
BMI_Locke_2018	BMI_Locke_2018	IDP-25392
BMI_Locke_2018	BMI_Locke_2018	IDP-25402
BMI_Locke_2018	BMI_Locke_2018	IDP-25405
BMI_Locke_2018	BMI_Locke_2018	IDP-25409
BMI_Locke_2018	BMI_Locke_2018	IDP-25435
BMI_Locke_2018	BMI_Locke_2018	IDP-25445
BMI_Locke_2018	BMI_Locke_2018	IDP-25491
BMI_Locke_2018	BMI_Locke_2018	IDP-25546
BMI_Locke_2018	BMI_Locke_2018	IDP-25566
BMI_Locke_2018	BMI_Locke_2018	IDP-25577
BMI_Locke_2018	BMI_Locke_2018	IDP-25584
BMI_Locke_2018	BMI_Locke_2018	IDP-25601
BMI_Locke_2018	BMI_Locke_2018	IDP-25645
BMI_Locke_2018	BMI_Locke_2018	IDP-25650
BMI_Locke_2018	BMI_Locke_2018	IDP-25654
BMI_Locke_2018	BMI_Locke_2018	IDP-25667
BMI_Locke_2018	BMI_Locke_2018	IDP-25672
BMI_Locke_2018	BMI_Locke_2018	IDP-25680
BMI_Locke_2018	BMI_Locke_2018	IDP-25692
BMI_Locke_2018	BMI_Locke_2018	IDP-25694
EA_Lee_2018	EA_Lee_2018	IDP-25068
EA_Lee_2018	EA_Lee_2018	IDP-25106
EA_Lee_2018	EA_Lee_2018	IDP-25133
EA_Lee_2018	EA_Lee_2018	IDP-25154
EA_Lee_2018	EA_Lee_2018	IDP-25217
EA_Lee_2018	EA_Lee_2018	IDP-25222
EA_Lee_2018	EA_Lee_2018	IDP-25233
EA_Lee_2018	EA_Lee_2018	IDP-25261
EA_Lee_2018	EA_Lee_2018	IDP-25260
EA_Lee_2018	EA_Lee_2018	IDP-25285
EA_Lee_2018	EA_Lee_2018	IDP-25356
EA_Lee_2018	EA_Lee_2018	IDP-25357
EA_Lee_2018	EA_Lee_2018	IDP-25367
EA_Lee_2018	EA_Lee_2018	IDP-25366
EA_Lee_2018	EA_Lee_2018	IDP-25394
EA_Lee_2018	EA_Lee_2018	IDP-25404
EA_Lee_2018	EA_Lee_2018	IDP-25405
EA_Lee_2018	EA_Lee_2018	IDP-25501
EA_Lee_2018	EA_Lee_2018	IDP-25567
EA_Lee_2018	EA_Lee_2018	IDP-25584
EA_Lee_2018	EA_Lee_2018	IDP-25661
Intelligence_CTG	Intelligence_CTG	IDP-25068
Neuroticism_CTG	Neuroticism_CTG	IDP-25060
Neuroticism_CTG	Neuroticism_CTG	IDP-25157
Neuroticism_CTG	Neuroticism_CTG	IDP-25252
Neuroticism_CTG	Neuroticism_CTG	IDP-25277
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25106
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25359
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25358
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25360
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25367
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25430
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25628
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25690
BMI_Locke_2018	BMI_Locke_2018	IDP-25064
BMI_Locke_2018	BMI_Locke_2018	IDP-25068
BMI_Locke_2018	BMI_Locke_2018	IDP-25074
BMI_Locke_2018	BMI_Locke_2018	IDP-25082
BMI_Locke_2018	BMI_Locke_2018	IDP-25097
BMI_Locke_2018	BMI_Locke_2018	IDP-25098
BMI_Locke_2018	BMI_Locke_2018	IDP-25104
BMI_Locke_2018	BMI_Locke_2018	IDP-25115
BMI_Locke_2018	BMI_Locke_2018	IDP-25116
BMI_Locke_2018	BMI_Locke_2018	IDP-25123
BMI_Locke_2018	BMI_Locke_2018	IDP-25124
BMI_Locke_2018	BMI_Locke_2018	IDP-25126
BMI_Locke_2018	BMI_Locke_2018	IDP-25130
BMI_Locke_2018	BMI_Locke_2018	IDP-25141
BMI_Locke_2018	BMI_Locke_2018	IDP-25142
BMI_Locke_2018	BMI_Locke_2018	IDP-25145
BMI_Locke_2018	BMI_Locke_2018	IDP-25150
BMI_Locke_2018	BMI_Locke_2018	IDP-25151
BMI_Locke_2018	BMI_Locke_2018	IDP-25158
BMI_Locke_2018	BMI_Locke_2018	IDP-25166
BMI_Locke_2018	BMI_Locke_2018	IDP-25173
BMI_Locke_2018	BMI_Locke_2018	IDP-25180
BMI_Locke_2018	BMI_Locke_2018	IDP-25187
BMI_Locke_2018	BMI_Locke_2018	IDP-25195
BMI_Locke_2018	BMI_Locke_2018	IDP-25203
BMI_Locke_2018	BMI_Locke_2018	IDP-25206
BMI_Locke_2018	BMI_Locke_2018	IDP-25211
BMI_Locke_2018	BMI_Locke_2018	IDP-25213
BMI_Locke_2018	BMI_Locke_2018	IDP-25219
BMI_Locke_2018	BMI_Locke_2018	IDP-25220
BMI_Locke_2018	BMI_Locke_2018	IDP-25222
BMI_Locke_2018	BMI_Locke_2018	IDP-25230
BMI_Locke_2018	BMI_Locke_2018	IDP-25235
BMI_Locke_2018	BMI_Locke_2018	IDP-25246
BMI_Locke_2018	BMI_Locke_2018	IDP-25247
BMI_Locke_2018	BMI_Locke_2018	IDP-25256
BMI_Locke_2018	BMI_Locke_2018	IDP-25266
BMI_Locke_2018	BMI_Locke_2018	IDP-25274
BMI_Locke_2018	BMI_Locke_2018	IDP-25283
BMI_Locke_2018	BMI_Locke_2018	IDP-25285
BMI_Locke_2018	BMI_Locke_2018	IDP-25289
BMI_Locke_2018	BMI_Locke_2018	IDP-25294
BMI_Locke_2018	BMI_Locke_2018	IDP-25300
BMI_Locke_2018	BMI_Locke_2018	IDP-25304
BMI_Locke_2018	BMI_Locke_2018	IDP-25316
BMI_Locke_2018	BMI_Locke_2018	IDP-25322
BMI_Locke_2018	BMI_Locke_2018	IDP-25333
BMI_Locke_2018	BMI_Locke_2018	IDP-25342
BMI_Locke_2018	BMI_Locke_2018	IDP-25343
BMI_Locke_2018	BMI_Locke_2018	IDP-25352
BMI_Locke_2018	BMI_Locke_2018	IDP-25353
BMI_Locke_2018	BMI_Locke_2018	IDP-25354
BMI_Locke_2018	BMI_Locke_2018	IDP-25355
BMI_Locke_2018	BMI_Locke_2018	IDP-25356
BMI_Locke_2018	BMI_Locke_2018	IDP-25361
BMI_Locke_2018	BMI_Locke_2018	IDP-25368
BMI_Locke_2018	BMI_Locke_2018	IDP-25369
BMI_Locke_2018	BMI_Locke_2018	IDP-25377
BMI_Locke_2018	BMI_Locke_2018	IDP-25378
BMI_Locke_2018	BMI_Locke_2018	IDP-25382
BMI_Locke_2018	BMI_Locke_2018	IDP-25384
BMI_Locke_2018	BMI_Locke_2018	IDP-25385
BMI_Locke_2018	BMI_Locke_2018	IDP-25387
BMI_Locke_2018	BMI_Locke_2018	IDP-25393
BMI_Locke_2018	BMI_Locke_2018	IDP-25406
BMI_Locke_2018	BMI_Locke_2018	IDP-25407
BMI_Locke_2018	BMI_Locke_2018	IDP-25408
BMI_Locke_2018	BMI_Locke_2018	IDP-25410
BMI_Locke_2018	BMI_Locke_2018	IDP-25416
BMI_Locke_2018	BMI_Locke_2018	IDP-25417
BMI_Locke_2018	BMI_Locke_2018	IDP-25420
BMI_Locke_2018	BMI_Locke_2018	IDP-25427
BMI_Locke_2018	BMI_Locke_2018	IDP-25434
BMI_Locke_2018	BMI_Locke_2018	IDP-25440
BMI_Locke_2018	BMI_Locke_2018	IDP-25443
BMI_Locke_2018	BMI_Locke_2018	IDP-25448
BMI_Locke_2018	BMI_Locke_2018	IDP-25466
BMI_Locke_2018	BMI_Locke_2018	IDP-25467
BMI_Locke_2018	BMI_Locke_2018	IDP-25473
BMI_Locke_2018	BMI_Locke_2018	IDP-25474
BMI_Locke_2018	BMI_Locke_2018	IDP-25483
BMI_Locke_2018	BMI_Locke_2018	IDP-25486
BMI_Locke_2018	BMI_Locke_2018	IDP-25487
BMI_Locke_2018	BMI_Locke_2018	IDP-25492
BMI_Locke_2018	BMI_Locke_2018	IDP-25494
BMI_Locke_2018	BMI_Locke_2018	IDP-25495
BMI_Locke_2018	BMI_Locke_2018	IDP-25497
BMI_Locke_2018	BMI_Locke_2018	IDP-25502
BMI_Locke_2018	BMI_Locke_2018	IDP-25504
BMI_Locke_2018	BMI_Locke_2018	IDP-25507
BMI_Locke_2018	BMI_Locke_2018	IDP-25515
BMI_Locke_2018	BMI_Locke_2018	IDP-25522
BMI_Locke_2018	BMI_Locke_2018	IDP-25523
BMI_Locke_2018	BMI_Locke_2018	IDP-25524
BMI_Locke_2018	BMI_Locke_2018	IDP-25529
BMI_Locke_2018	BMI_Locke_2018	IDP-25532
BMI_Locke_2018	BMI_Locke_2018	IDP-25535
BMI_Locke_2018	BMI_Locke_2018	IDP-25538
BMI_Locke_2018	BMI_Locke_2018	IDP-25548
BMI_Locke_2018	BMI_Locke_2018	IDP-25550
BMI_Locke_2018	BMI_Locke_2018	IDP-25551
BMI_Locke_2018	BMI_Locke_2018	IDP-25560
BMI_Locke_2018	BMI_Locke_2018	IDP-25578
BMI_Locke_2018	BMI_Locke_2018	IDP-25586
BMI_Locke_2018	BMI_Locke_2018	IDP-25587
BMI_Locke_2018	BMI_Locke_2018	IDP-25592
BMI_Locke_2018	BMI_Locke_2018	IDP-25600
BMI_Locke_2018	BMI_Locke_2018	IDP-25603
BMI_Locke_2018	BMI_Locke_2018	IDP-25610
BMI_Locke_2018	BMI_Locke_2018	IDP-25616
BMI_Locke_2018	BMI_Locke_2018	IDP-25619
BMI_Locke_2018	BMI_Locke_2018	IDP-25623
BMI_Locke_2018	BMI_Locke_2018	IDP-25630
BMI_Locke_2018	BMI_Locke_2018	IDP-25631
BMI_Locke_2018	BMI_Locke_2018	IDP-25637
BMI_Locke_2018	BMI_Locke_2018	IDP-25651
BMI_Locke_2018	BMI_Locke_2018	IDP-25653
BMI_Locke_2018	BMI_Locke_2018	IDP-25655
BMI_Locke_2018	BMI_Locke_2018	IDP-25666
BMI_Locke_2018	BMI_Locke_2018	IDP-25671
BMI_Locke_2018	BMI_Locke_2018	IDP-25673
BMI_Locke_2018	BMI_Locke_2018	IDP-25674
BMI_Locke_2018	BMI_Locke_2018	IDP-25681
BMI_Locke_2018	BMI_Locke_2018	IDP-25683
BMI_Locke_2018	BMI_Locke_2018	IDP-25686
BMI_Locke_2018	BMI_Locke_2018	IDP-25689
BMI_Locke_2018	BMI_Locke_2018	IDP-25695
BMI_Locke_2018	BMI_Locke_2018	IDP-25703
BMI_Locke_2018	BMI_Locke_2018	IDP-25709
BMI_Locke_2018	BMI_Locke_2018	IDP-25712
BMI_Locke_2018	BMI_Locke_2018	PC-1
BMI_Locke_2018	BMI_Locke_2018	PC-4
BMI_Locke_2018	BMI_Locke_2018	PC-7
BMI_Locke_2018	BMI_Locke_2018	PC-8
BMI_Locke_2018	BMI_Locke_2018	PC-9
EA_Lee_2018	EA_Lee_2018	IDP-25057
EA_Lee_2018	EA_Lee_2018	IDP-25058
EA_Lee_2018	EA_Lee_2018	IDP-25059
EA_Lee_2018	EA_Lee_2018	IDP-25077
EA_Lee_2018	EA_Lee_2018	IDP-25085
EA_Lee_2018	EA_Lee_2018	IDP-25095
EA_Lee_2018	EA_Lee_2018	IDP-25104
EA_Lee_2018	EA_Lee_2018	IDP-25126
EA_Lee_2018	EA_Lee_2018	IDP-25134
EA_Lee_2018	EA_Lee_2018	IDP-25140
EA_Lee_2018	EA_Lee_2018	IDP-25141
EA_Lee_2018	EA_Lee_2018	IDP-25144
EA_Lee_2018	EA_Lee_2018	IDP-25156
EA_Lee_2018	EA_Lee_2018	IDP-25162
EA_Lee_2018	EA_Lee_2018	IDP-25163
EA_Lee_2018	EA_Lee_2018	IDP-25190
EA_Lee_2018	EA_Lee_2018	IDP-25208
EA_Lee_2018	EA_Lee_2018	IDP-25213
EA_Lee_2018	EA_Lee_2018	IDP-25218
EA_Lee_2018	EA_Lee_2018	IDP-25219
EA_Lee_2018	EA_Lee_2018	IDP-25230
EA_Lee_2018	EA_Lee_2018	IDP-25238
EA_Lee_2018	EA_Lee_2018	IDP-25239
EA_Lee_2018	EA_Lee_2018	IDP-25240
EA_Lee_2018	EA_Lee_2018	IDP-25241
EA_Lee_2018	EA_Lee_2018	IDP-25248
EA_Lee_2018	EA_Lee_2018	IDP-25250
EA_Lee_2018	EA_Lee_2018	IDP-25251
EA_Lee_2018	EA_Lee_2018	IDP-25269
EA_Lee_2018	EA_Lee_2018	IDP-25284
EA_Lee_2018	EA_Lee_2018	IDP-25287
EA_Lee_2018	EA_Lee_2018	IDP-25299
EA_Lee_2018	EA_Lee_2018	IDP-25300
EA_Lee_2018	EA_Lee_2018	IDP-25318
EA_Lee_2018	EA_Lee_2018	IDP-25319
EA_Lee_2018	EA_Lee_2018	IDP-25324
EA_Lee_2018	EA_Lee_2018	IDP-25325
EA_Lee_2018	EA_Lee_2018	IDP-25344
EA_Lee_2018	EA_Lee_2018	IDP-25345
EA_Lee_2018	EA_Lee_2018	IDP-25347
EA_Lee_2018	EA_Lee_2018	IDP-25350
EA_Lee_2018	EA_Lee_2018	IDP-25352
EA_Lee_2018	EA_Lee_2018	IDP-25361
EA_Lee_2018	EA_Lee_2018	IDP-25364
EA_Lee_2018	EA_Lee_2018	IDP-25365
EA_Lee_2018	EA_Lee_2018	IDP-25379
EA_Lee_2018	EA_Lee_2018	IDP-25388
EA_Lee_2018	EA_Lee_2018	IDP-25408
EA_Lee_2018	EA_Lee_2018	IDP-25410
EA_Lee_2018	EA_Lee_2018	IDP-25431
EA_Lee_2018	EA_Lee_2018	IDP-25446
EA_Lee_2018	EA_Lee_2018	IDP-25452
EA_Lee_2018	EA_Lee_2018	IDP-25460
EA_Lee_2018	EA_Lee_2018	IDP-25463
EA_Lee_2018	EA_Lee_2018	IDP-25466
EA_Lee_2018	EA_Lee_2018	IDP-25469
EA_Lee_2018	EA_Lee_2018	IDP-25470
EA_Lee_2018	EA_Lee_2018	IDP-25484
EA_Lee_2018	EA_Lee_2018	IDP-25489
EA_Lee_2018	EA_Lee_2018	IDP-25494
EA_Lee_2018	EA_Lee_2018	IDP-25495
EA_Lee_2018	EA_Lee_2018	IDP-25497
EA_Lee_2018	EA_Lee_2018	IDP-25507
EA_Lee_2018	EA_Lee_2018	IDP-25508
EA_Lee_2018	EA_Lee_2018	IDP-25523
EA_Lee_2018	EA_Lee_2018	IDP-25524
EA_Lee_2018	EA_Lee_2018	IDP-25532
EA_Lee_2018	EA_Lee_2018	IDP-25533
EA_Lee_2018	EA_Lee_2018	IDP-25534
EA_Lee_2018	EA_Lee_2018	IDP-25538
EA_Lee_2018	EA_Lee_2018	IDP-25546
EA_Lee_2018	EA_Lee_2018	IDP-25548
EA_Lee_2018	EA_Lee_2018	IDP-25549
EA_Lee_2018	EA_Lee_2018	IDP-25559
EA_Lee_2018	EA_Lee_2018	IDP-25560
EA_Lee_2018	EA_Lee_2018	IDP-25566
EA_Lee_2018	EA_Lee_2018	IDP-25577
EA_Lee_2018	EA_Lee_2018	IDP-25578
EA_Lee_2018	EA_Lee_2018	IDP-25579
EA_Lee_2018	EA_Lee_2018	IDP-25581
EA_Lee_2018	EA_Lee_2018	IDP-25586
EA_Lee_2018	EA_Lee_2018	IDP-25587
EA_Lee_2018	EA_Lee_2018	IDP-25592
EA_Lee_2018	EA_Lee_2018	IDP-25594
EA_Lee_2018	EA_Lee_2018	IDP-25595
EA_Lee_2018	EA_Lee_2018	IDP-25600
EA_Lee_2018	EA_Lee_2018	IDP-25602
EA_Lee_2018	EA_Lee_2018	IDP-25609
EA_Lee_2018	EA_Lee_2018	IDP-25615
EA_Lee_2018	EA_Lee_2018	IDP-25619
EA_Lee_2018	EA_Lee_2018	IDP-25631
EA_Lee_2018	EA_Lee_2018	IDP-25642
EA_Lee_2018	EA_Lee_2018	IDP-25643
EA_Lee_2018	EA_Lee_2018	IDP-25656
EA_Lee_2018	EA_Lee_2018	IDP-25657
EA_Lee_2018	EA_Lee_2018	IDP-25670
EA_Lee_2018	EA_Lee_2018	IDP-25681
EA_Lee_2018	EA_Lee_2018	IDP-25686
EA_Lee_2018	EA_Lee_2018	IDP-25689
EA_Lee_2018	EA_Lee_2018	IDP-25691
EA_Lee_2018	EA_Lee_2018	IDP-25695
EA_Lee_2018	EA_Lee_2018	IDP-25703
EA_Lee_2018	EA_Lee_2018	IDP-25712
EA_Lee_2018	EA_Lee_2018	IDP-25714
EA_Lee_2018	EA_Lee_2018	IDP-25715
EA_Lee_2018	EA_Lee_2018	IDP-25717
EA_Lee_2018	EA_Lee_2018	IDP-25719
EA_Lee_2018	EA_Lee_2018	IDP-25727
Intelligence_CTG	Intelligence_CTG	IDP-25059
Intelligence_CTG	Intelligence_CTG	IDP-25104
Intelligence_CTG	Intelligence_CTG	IDP-25105
Intelligence_CTG	Intelligence_CTG	IDP-25106
Intelligence_CTG	Intelligence_CTG	IDP-25107
Intelligence_CTG	Intelligence_CTG	IDP-25130
Intelligence_CTG	Intelligence_CTG	IDP-25140
Intelligence_CTG	Intelligence_CTG	IDP-25163
Intelligence_CTG	Intelligence_CTG	IDP-25187
Intelligence_CTG	Intelligence_CTG	IDP-25190
Intelligence_CTG	Intelligence_CTG	IDP-25191
Intelligence_CTG	Intelligence_CTG	IDP-25212
Intelligence_CTG	Intelligence_CTG	IDP-25213
Intelligence_CTG	Intelligence_CTG	IDP-25235
Intelligence_CTG	Intelligence_CTG	IDP-25239
Intelligence_CTG	Intelligence_CTG	IDP-25240
Intelligence_CTG	Intelligence_CTG	IDP-25248
Intelligence_CTG	Intelligence_CTG	IDP-25249
Intelligence_CTG	Intelligence_CTG	IDP-25251
Intelligence_CTG	Intelligence_CTG	IDP-25261
Intelligence_CTG	Intelligence_CTG	IDP-25283
Intelligence_CTG	Intelligence_CTG	IDP-25284
Intelligence_CTG	Intelligence_CTG	IDP-25285
Intelligence_CTG	Intelligence_CTG	IDP-25296
Intelligence_CTG	Intelligence_CTG	IDP-25297
Intelligence_CTG	Intelligence_CTG	IDP-25300
Intelligence_CTG	Intelligence_CTG	IDP-25331
Intelligence_CTG	Intelligence_CTG	IDP-25333
Intelligence_CTG	Intelligence_CTG	IDP-25346
Intelligence_CTG	Intelligence_CTG	IDP-25347
Intelligence_CTG	Intelligence_CTG	IDP-25350
Intelligence_CTG	Intelligence_CTG	IDP-25357
Intelligence_CTG	Intelligence_CTG	IDP-25365
Intelligence_CTG	Intelligence_CTG	IDP-25379
Intelligence_CTG	Intelligence_CTG	IDP-25388
Intelligence_CTG	Intelligence_CTG	IDP-25404
Intelligence_CTG	Intelligence_CTG	IDP-25405
Intelligence_CTG	Intelligence_CTG	IDP-25409
Intelligence_CTG	Intelligence_CTG	IDP-25419
Intelligence_CTG	Intelligence_CTG	IDP-25427
Intelligence_CTG	Intelligence_CTG	IDP-25431
Intelligence_CTG	Intelligence_CTG	IDP-25480
Intelligence_CTG	Intelligence_CTG	IDP-25492
Intelligence_CTG	Intelligence_CTG	IDP-25494
Intelligence_CTG	Intelligence_CTG	IDP-25523
Intelligence_CTG	Intelligence_CTG	IDP-25524
Intelligence_CTG	Intelligence_CTG	IDP-25527
Intelligence_CTG	Intelligence_CTG	IDP-25534
Intelligence_CTG	Intelligence_CTG	IDP-25546
Intelligence_CTG	Intelligence_CTG	IDP-25549
Intelligence_CTG	Intelligence_CTG	IDP-25573
Intelligence_CTG	Intelligence_CTG	IDP-25577
Intelligence_CTG	Intelligence_CTG	IDP-25578
Intelligence_CTG	Intelligence_CTG	IDP-25581
Intelligence_CTG	Intelligence_CTG	IDP-25594
Intelligence_CTG	Intelligence_CTG	IDP-25595
Intelligence_CTG	Intelligence_CTG	IDP-25600
Intelligence_CTG	Intelligence_CTG	IDP-25602
Intelligence_CTG	Intelligence_CTG	IDP-25611
Intelligence_CTG	Intelligence_CTG	IDP-25615
Intelligence_CTG	Intelligence_CTG	IDP-25627
Intelligence_CTG	Intelligence_CTG	IDP-25631
Intelligence_CTG	Intelligence_CTG	IDP-25642
Intelligence_CTG	Intelligence_CTG	IDP-25654
Intelligence_CTG	Intelligence_CTG	IDP-25681
Intelligence_CTG	Intelligence_CTG	IDP-25712
Intelligence_CTG	Intelligence_CTG	IDP-25719
Intelligence_CTG	Intelligence_CTG	IDP-25726
Intelligence_CTG	Intelligence_CTG	PC-6
Intelligence_CTG	Intelligence_CTG	PC-8
Neuroticism_CTG	Neuroticism_CTG	IDP-25300
Neuroticism_CTG	Neuroticism_CTG	IDP-25309
Neuroticism_CTG	Neuroticism_CTG	IDP-25348
Neuroticism_CTG	Neuroticism_CTG	IDP-25357
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25167
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25215
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25373
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25406
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25456
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25468
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25480
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25532
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25586
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25618
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25640
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25669
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25670
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25707
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25719
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25724
SCZ_PGC_2020	SCZ_PGC_2020	IDP-25726
