pheno	pheno_code	idp
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25892
UKB_20016_Fluid_intelligence_score	ukb-b-5238	PC-5
UKB_20022_Birth_weight	ukb-b-13378	IDP-25835
UKB_20022_Birth_weight	ukb-b-13378	IDP-25869
UKB_20022_Birth_weight	ukb-b-13378	IDP-25883
UKB_20022_Birth_weight	ukb-b-13378	IDP-25893
UKB_20022_Birth_weight	ukb-b-13378	IDP-25894
UKB_20022_Birth_weight	ukb-b-13378	IDP-25912
UKB_20022_Birth_weight	ukb-b-13378	PC-4
UKB_20022_Birth_weight	ukb-b-13378	PC-5
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25818
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25834
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25855
UKB_20127_Neuroticism_score	ukb-b-4630	PC-3
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25007
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25008
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25826
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25892
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25894
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25912
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25913
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25918
UKB_21001_Body_mass_index_BMI	ukb-b-19953	PC-2
UKB_21001_Body_mass_index_BMI	ukb-b-19953	PC-4
UKB_21001_Body_mass_index_BMI	ukb-b-19953	PC-5
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25018
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25789
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25878
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25890
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25892
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25911
UKB_23099_Body_fat_percentage	ukb-b-8909	PC-2
UKB_23099_Body_fat_percentage	ukb-b-8909	PC-4
UKB_23099_Body_fat_percentage	ukb-b-8909	PC-5
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	ukb-a-303	IDP-25868
UKB_3526_Mothers_age_at_death	ukb-b-12687	IDP-25880
UKB_3526_Mothers_age_at_death	ukb-b-12687	IDP-25882
UKB_3526_Mothers_age_at_death	ukb-b-12687	IDP-25883
UKB_3526_Mothers_age_at_death	ukb-b-12687	IDP-25892
UKB_50_Standing_height	ukb-b-10787	IDP-25003
UKB_50_Standing_height	ukb-b-10787	IDP-25004
UKB_50_Standing_height	ukb-b-10787	IDP-25803
UKB_50_Standing_height	ukb-b-10787	IDP-25830
UKB_50_Standing_height	ukb-b-10787	IDP-25852
UKB_50_Standing_height	ukb-b-10787	IDP-25855
UKB_50_Standing_height	ukb-b-10787	IDP-25912
UKB_50_Standing_height	ukb-b-10787	IDP-25917
UKB_50_Standing_height	ukb-b-10787	PC-3
UKB_50_Standing_height	ukb-b-10787	PC-4
UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	ukb-b-11590	PC-3
UKB_6152_8_diagnosed_by_doctor_Asthma	ukb-b-20208	IDP-25018
UKB_6152_8_diagnosed_by_doctor_Asthma	ukb-b-20208	IDP-25791
UKB_6152_8_diagnosed_by_doctor_Asthma	ukb-b-20208	IDP-25795
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	ukb-b-17241	IDP-25899
pgc.scz2	ieu-a-22	IDP-25020
pgc.scz2	ieu-a-22	IDP-25802
pgc.scz2	ieu-a-22	IDP-25847
pgc.scz2	ieu-a-22	IDP-25856
