pheno	pheno_code	idp
Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	ebi-a-GCST004613	IDP-25237
Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	ebi-a-GCST004613	IDP-25429
Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	ebi-a-GCST004613	IDP-25471
Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	ebi-a-GCST004613	IDP-25505
Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	ebi-a-GCST004613	IDP-25540
Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	ebi-a-GCST004613	IDP-25648
Astle_et_al_2016_White_blood_cell_count	ieu-b-30	IDP-25471
Astle_et_al_2016_White_blood_cell_count	ieu-b-30	IDP-25476
Astle_et_al_2016_White_blood_cell_count	ieu-b-30	IDP-25505
Astle_et_al_2016_White_blood_cell_count	ieu-b-30	IDP-25512
Astle_et_al_2016_White_blood_cell_count	ieu-b-30	IDP-25540
Astle_et_al_2016_White_blood_cell_count	ieu-b-30	IDP-25648
Astle_et_al_2016_White_blood_cell_count	ieu-b-30	IDP-25701
EGG_BW3_EUR	ukb-b-13378	IDP-25083
EGG_BW3_EUR	ukb-b-13378	IDP-25495
GIANT_2015_BMI_EUR	ukb-b-19953	IDP-25200
GIANT_2015_BMI_EUR	ukb-b-19953	IDP-25667
GIANT_2015_BMI_EUR	ukb-b-19953	IDP-25668
GIANT_2015_BMI_EUR	ukb-b-19953	IDP-25686
GIANT_2015_BMI_EUR	ukb-b-19953	PC-3
GIANT_2015_BMI_EUR	ukb-b-19953	PC-5
GIANT_2015_BMI_EUR	ukb-b-19953	PC-6
GIANT_HEIGHT	ieu-a-89	IDP-25140
GIANT_HEIGHT	ieu-a-89	IDP-25257
GIANT_HEIGHT	ieu-a-89	IDP-25383
GIANT_HEIGHT	ieu-a-89	IDP-25402
GIANT_HEIGHT	ieu-a-89	IDP-25536
GIANT_HEIGHT	ieu-a-89	IDP-25694
GIANT_HEIGHT	ieu-a-89	IDP-25725
GIANT_HEIGHT	ieu-a-89	PC-6
GIANT_HEIGHT	ieu-a-89	PC-7
GIANT_HEIGHT	ieu-a-89	PC-9
RA_OKADA_TRANS_ETHNIC	ukb-b-11874	IDP-25277
RA_OKADA_TRANS_ETHNIC	ukb-b-11874	IDP-25463
RA_OKADA_TRANS_ETHNIC	ukb-b-11874	IDP-25577
RA_OKADA_TRANS_ETHNIC	ukb-b-11874	IDP-25615
RA_OKADA_TRANS_ETHNIC	ukb-b-11874	IDP-25642
RA_OKADA_TRANS_ETHNIC	ukb-b-11874	IDP-25667
RA_OKADA_TRANS_ETHNIC	ukb-b-11874	IDP-25707
SSGAC_Education_Years_Pooled	ukb-b-6134	IDP-25069
SSGAC_Education_Years_Pooled	ukb-b-6134	IDP-25191
SSGAC_Education_Years_Pooled	ukb-b-6134	IDP-25346
SSGAC_Education_Years_Pooled	ukb-b-6134	IDP-25440
SSGAC_Education_Years_Pooled	ukb-b-6134	IDP-25469
SSGAC_Education_Years_Pooled	ukb-b-6134	IDP-25578
SSGAC_Education_Years_Pooled	ukb-b-6134	PC-8
UKB_1160_Sleep_duration	ukb-b-4424	IDP-25117
UKB_1160_Sleep_duration	ukb-b-4424	IDP-25309
UKB_1160_Sleep_duration	ukb-b-4424	IDP-25367
UKB_1160_Sleep_duration	ukb-b-4424	IDP-25679
UKB_1160_Sleep_duration	ukb-b-4424	IDP-25696
UKB_1160_Sleep_duration	ukb-b-4424	IDP-25727
UKB_1160_Sleep_duration	ukb-b-4424	PC-2
UKB_1180_Morning_or_evening_person_chronotype	ukb-b-4956	IDP-25300
UKB_1180_Morning_or_evening_person_chronotype	ukb-b-4956	IDP-25352
UKB_1180_Morning_or_evening_person_chronotype	ukb-b-4956	IDP-25353
UKB_1180_Morning_or_evening_person_chronotype	ukb-b-4956	IDP-25376
UKB_1180_Morning_or_evening_person_chronotype	ukb-b-4956	IDP-25535
UKB_1180_Morning_or_evening_person_chronotype	ukb-b-4956	IDP-25589
UKB_1180_Morning_or_evening_person_chronotype	ukb-b-4956	IDP-25693
UKB_1180_Morning_or_evening_person_chronotype	ukb-b-4956	IDP-25727
UKB_1807_Fathers_age_at_death	ukb-b-11303	IDP-25346
UKB_1807_Fathers_age_at_death	ukb-b-11303	PC-6
UKB_1807_Fathers_age_at_death	ukb-b-11303	PC-8
UKB_20002_1065_self_reported_hypertension	ukb-b-12493	IDP-25136
UKB_20002_1065_self_reported_hypertension	ukb-b-12493	IDP-25297
UKB_20002_1065_self_reported_hypertension	ukb-b-12493	IDP-25314
UKB_20002_1065_self_reported_hypertension	ukb-b-12493	IDP-25328
UKB_20002_1065_self_reported_hypertension	ukb-b-12493	IDP-25566
UKB_20002_1065_self_reported_hypertension	ukb-b-12493	PC-1
UKB_20002_1065_self_reported_hypertension	ukb-b-12493	PC-3
UKB_20002_1065_self_reported_hypertension	ukb-b-12493	PC-5
UKB_20002_1065_self_reported_hypertension	ukb-b-12493	PC-6
UKB_20002_1065_self_reported_hypertension	ukb-b-12493	PC-8
UKB_20002_1111_self_reported_asthma	ukb-b-20208	IDP-25170
UKB_20002_1111_self_reported_asthma	ukb-b-20208	IDP-25266
UKB_20002_1111_self_reported_asthma	ukb-b-20208	IDP-25345
UKB_20002_1111_self_reported_asthma	ukb-b-20208	IDP-25424
UKB_20002_1111_self_reported_asthma	ukb-b-20208	IDP-25440
UKB_20002_1111_self_reported_asthma	ukb-b-20208	IDP-25563
UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	ukb-b-20289	IDP-25087
UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	ukb-b-20289	IDP-25231
UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	ukb-b-20289	IDP-25476
UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	ukb-b-20289	IDP-25481
UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	ukb-b-20289	IDP-25546
UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	ukb-b-20289	IDP-25708
UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	ukb-b-20289	IDP-25723
UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	ukb-b-20289	IDP-25725
UKB_20002_1453_self_reported_psoriasis	ukb-b-10537	IDP-25085
UKB_20002_1453_self_reported_psoriasis	ukb-b-10537	IDP-25154
UKB_20002_1453_self_reported_psoriasis	ukb-b-10537	IDP-25473
UKB_20002_1453_self_reported_psoriasis	ukb-b-10537	IDP-25573
UKB_20002_1453_self_reported_psoriasis	ukb-b-10537	IDP-25678
UKB_20002_1453_self_reported_psoriasis	ukb-b-10537	IDP-25681
UKB_20002_1473_self_reported_high_cholesterol	ukb-b-10912	IDP-25566
UKB_20002_1473_self_reported_high_cholesterol	ukb-b-10912	PC-1
UKB_20002_1473_self_reported_high_cholesterol	ukb-b-10912	PC-3
UKB_20002_1473_self_reported_high_cholesterol	ukb-b-10912	PC-6
UKB_20002_1473_self_reported_high_cholesterol	ukb-b-10912	PC-8
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25156
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25222
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25239
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25240
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25346
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25440
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25584
UKB_20016_Fluid_intelligence_score	ukb-b-5238	PC-6
UKB_20022_Birth_weight	ukb-b-13378	IDP-25103
UKB_20022_Birth_weight	ukb-b-13378	IDP-25109
UKB_20022_Birth_weight	ukb-b-13378	IDP-25205
UKB_20022_Birth_weight	ukb-b-13378	IDP-25227
UKB_20022_Birth_weight	ukb-b-13378	IDP-25301
UKB_20022_Birth_weight	ukb-b-13378	IDP-25343
UKB_20022_Birth_weight	ukb-b-13378	IDP-25377
UKB_20022_Birth_weight	ukb-b-13378	IDP-25388
UKB_20022_Birth_weight	ukb-b-13378	IDP-25419
UKB_20022_Birth_weight	ukb-b-13378	IDP-25429
UKB_20022_Birth_weight	ukb-b-13378	IDP-25572
UKB_20022_Birth_weight	ukb-b-13378	PC-2
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25060
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25113
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25117
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25188
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25195
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25209
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25252
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25309
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25399
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25490
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25508
UKB_20127_Neuroticism_score	ukb-b-4630	PC-8
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25180
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25200
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25212
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25464
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25546
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25568
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25668
UKB_21001_Body_mass_index_BMI	ukb-b-19953	PC-3
UKB_21001_Body_mass_index_BMI	ukb-b-19953	PC-5
UKB_21001_Body_mass_index_BMI	ukb-b-19953	PC-6
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25184
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25200
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25212
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25230
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25297
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25355
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25404
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25578
UKB_23099_Body_fat_percentage	ukb-b-8909	PC-1
UKB_23099_Body_fat_percentage	ukb-b-8909	PC-8
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	ukb-a-303	IDP-25653
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	ukb-a-303	PC-1
UKB_3526_Mothers_age_at_death	ukb-b-12687	PC-6
UKB_50_Standing_height	ukb-b-10787	IDP-25257
UKB_50_Standing_height	ukb-b-10787	IDP-25495
UKB_50_Standing_height	ukb-b-10787	IDP-25506
UKB_50_Standing_height	ukb-b-10787	IDP-25695
UKB_50_Standing_height	ukb-b-10787	IDP-25725
UKB_50_Standing_height	ukb-b-10787	PC-6
UKB_50_Standing_height	ukb-b-10787	PC-7
UKB_50_Standing_height	ukb-b-10787	PC-9
UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	ukb-b-11590	PC-8
UKB_6152_8_diagnosed_by_doctor_Asthma	ukb-b-20208	IDP-25266
UKB_6152_8_diagnosed_by_doctor_Asthma	ukb-b-20208	IDP-25345
UKB_6152_8_diagnosed_by_doctor_Asthma	ukb-b-20208	IDP-25440
UKB_6152_8_diagnosed_by_doctor_Asthma	ukb-b-20208	IDP-25718
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	ukb-b-17241	IDP-25060
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	ukb-b-17241	IDP-25075
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	ukb-b-17241	IDP-25088
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	ukb-b-17241	IDP-25300
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	ukb-b-17241	IDP-25424
pgc.scz2	ieu-a-22	IDP-25139
pgc.scz2	ieu-a-22	IDP-25235
pgc.scz2	ieu-a-22	IDP-25372
pgc.scz2	ieu-a-22	IDP-25373
pgc.scz2	ieu-a-22	IDP-25407
pgc.scz2	ieu-a-22	PC-2
BCAC_Overall_BreastCancer_EUR	ieu-a-1126	IDP-25226
BCAC_Overall_BreastCancer_EUR	ieu-a-1126	IDP-25418
GIANT_2017_BMI_Active_EUR	ukb-b-19953	IDP-25187
GIANT_2017_BMI_Active_EUR	ukb-b-19953	IDP-25546
GIANT_2017_BMI_Active_EUR	ukb-b-19953	IDP-25668
GIANT_HIP_Combined_EUR	ukb-b-15590	IDP-25368
GIANT_HIP_Combined_EUR	ukb-b-15590	IDP-25610
GIANT_WC_Combined_EUR	ukb-b-9405	IDP-25668
IMMUNOBASE_Multiple_sclerosis_hg19	ieu-b-18	IDP-25463
IMMUNOBASE_Multiple_sclerosis_hg19	ieu-b-18	IDP-25668
IMMUNOBASE_Multiple_sclerosis_hg19	ieu-b-18	IDP-25710
UKB_1200_Sleeplessness_or_insomnia	ukb-b-3957	IDP-25102
UKB_1200_Sleeplessness_or_insomnia	ukb-b-3957	IDP-25294
UKB_1200_Sleeplessness_or_insomnia	ukb-b-3957	IDP-25361
UKB_1200_Sleeplessness_or_insomnia	ukb-b-3957	IDP-25411
UKB_20002_1154_self_reported_irritable_bowel_syndrome	ukb-b-2592	PC-8
UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	ukb-b-19732	IDP-25139
UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	ukb-b-19732	IDP-25373
UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	ukb-b-19732	IDP-25458
UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	ukb-b-19732	IDP-25536
UKB_20002_1261_self_reported_multiple_sclerosis	ieu-b-18	IDP-25440
UKB_20002_1463_self_reported_ulcerative_colitis	ukb-b-7584	IDP-25112
UKB_20002_1463_self_reported_ulcerative_colitis	ukb-b-7584	IDP-25208
UKB_2395_2_Hair_or_balding_pattern_Pattern_2	ukb-a-301	IDP-25089
UKB_2395_2_Hair_or_balding_pattern_Pattern_2	ukb-a-301	IDP-25281
UKB_2395_2_Hair_or_balding_pattern_Pattern_2	ukb-a-301	IDP-25329
